"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"6832","GO:0030007",0.578926371625962,0.664161941409206,4,11,"cellular potassium ion homeostasis","BP",1
"12274","GO:0048011",0.578936627544237,0.575493433395241,10,29,"neurotrophin TRK receptor signaling pathway","BP",1
"2832","GO:0006144",0.579074330731031,0.614801484525851,6,19,"purine nucleobase metabolic process","BP",1
"10177","GO:0042275",0.57924942801668,0.876577577937455,1,2,"error-free postreplication DNA repair","BP",1
"15630","GO:0071585",0.579329640028395,0.876534130393802,1,2,"detoxification of cadmium ion","BP",1
"20598","GO:1990170",0.579329640028395,0.876534130393802,1,2,"stress response to cadmium ion","BP",1
"464","GO:0001572",0.579375186635333,0.876509454415729,1,2,"lactosylceramide biosynthetic process","BP",1
"11858","GO:0046478",0.579375186635333,0.876509454415729,1,2,"lactosylceramide metabolic process","BP",1
"21454","GO:2001025",0.5794222223736,0.87648396767325,1,2,"positive regulation of response to drug","BP",1
"7784","GO:0031957",0.579425860485862,0.69210862887306,3,9,"very long-chain fatty acid-CoA ligase activity","MF",1
"9064","GO:0034643",0.579436172025096,0.593201948990071,8,23,"establishment of mitochondrion localization, microtubule-mediated","BP",1
"12191","GO:0047497",0.579436172025096,0.593201948990071,8,23,"mitochondrion transport along microtubule","BP",1
"8961","GO:0034402",0.579451105441578,0.876468315116033,1,2,"recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex","BP",1
"2784","GO:0006063",0.579472844846645,0.876456532901664,1,2,"uronic acid metabolic process","BP",1
"6316","GO:0019585",0.579472844846645,0.876456532901664,1,2,"glucuronate metabolic process","BP",1
"17279","GO:0099022",0.579536035556025,0.699827659270518,3,8,"vesicle tethering","BP",1
"13884","GO:0060317",0.579571449848212,0.593066431803059,8,23,"cardiac epithelial to mesenchymal transition","BP",1
"7230","GO:0030854",0.57995684949721,0.744251373929592,2,6,"positive regulation of granulocyte differentiation","BP",1
"16234","GO:0086015",0.579987154040153,0.72681528309942,3,6,"SA node cell action potential","BP",1
"16237","GO:0086018",0.579987154040153,0.72681528309942,3,6,"SA node cell to atrial cardiac muscle cell signaling","BP",1
"16270","GO:0086070",0.579987154040153,0.72681528309942,3,6,"SA node cell to atrial cardiac muscle cell communication","BP",1
"9234","GO:0035176",0.580018877083435,0.541865268930747,17,45,"social behavior","BP",1
"13347","GO:0051703",0.580018877083435,0.541865268930747,17,45,"biological process involved in intraspecies interaction between organisms","BP",1
"15663","GO:0071634",0.580153539289569,0.582621456024386,9,26,"regulation of transforming growth factor beta production","BP",1
"5333","GO:0015816",0.580206448834448,0.691386613872026,3,9,"glycine transport","BP",1
"5758","GO:0016702",0.58032983462485,0.611414721277301,6,20,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF",1
"18777","GO:1902237",0.580362584978608,0.691242072238316,3,9,"positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP",1
"8488","GO:0033081",0.580382498203849,0.592253520441155,8,23,"regulation of T cell differentiation in thymus","BP",1
"17205","GO:0098903",0.58043742876647,0.757657952625979,2,5,"regulation of membrane repolarization during action potential","BP",1
"20965","GO:2000138",0.580462192857084,0.757637543302738,2,5,"positive regulation of cell proliferation involved in heart morphogenesis","BP",1
"5450","GO:0016064",0.58046739801934,0.503978116436372,32,103,"immunoglobulin mediated immune response","BP",1
"4440","GO:0009923",0.580574075597681,0.875858558259932,1,2,"fatty acid elongase complex","CC",1
"11619","GO:0045927",0.580609242267055,0.472323454107868,86,250,"positive regulation of growth","BP",1
"4915","GO:0014003",0.580644401792461,0.550647276854002,14,40,"oligodendrocyte development","BP",1
"5323","GO:0015802",0.580673317924652,0.690954293338484,3,9,"basic amino acid transport","BP",1
"17861","GO:0140007",0.580957953147434,0.757228718626903,2,5,"KICSTOR complex","CC",1
"10937","GO:0043921",0.580980173921643,0.875637481649523,1,2,"modulation by host of viral transcription","BP",1
"4249","GO:0009216",0.581157872191844,0.875540648572494,1,2,"purine deoxyribonucleoside triphosphate biosynthetic process","BP",1
"12775","GO:0050691",0.581233005238733,0.571843234776725,10,30,"regulation of defense response to virus by host","BP",1
"19684","GO:1904180",0.581264195348209,0.743128991404174,2,6,"negative regulation of membrane depolarization","BP",1
"10880","GO:0043614",0.581271771633141,0.875478550747538,1,2,"multi-eIF complex","CC",1
"20917","GO:2000049",0.581385502897547,0.709125253817181,3,7,"positive regulation of cell-cell adhesion mediated by cadherin","BP",1
"9981","GO:0038131",0.581678791846338,0.875256448171958,1,2,"neuregulin receptor activity","MF",1
"7569","GO:0031464",0.581766922042081,0.661460407870012,4,11,"Cul4A-RING E3 ubiquitin ligase complex","CC",1
"8005","GO:0032354",0.582168372406463,0.708427202029176,3,7,"response to follicle-stimulating hormone","BP",1
"4224","GO:0009190",0.58220729490187,0.60491301682894,7,19,"cyclic nucleotide biosynthetic process","BP",1
"13523","GO:0052652",0.58220729490187,0.60491301682894,7,19,"cyclic purine nucleotide metabolic process","BP",1
"14502","GO:0061518",0.582212502498178,0.742312823934998,2,6,"microglial cell proliferation","BP",1
"14707","GO:0061952",0.582226116319525,0.628914898271499,5,16,"midbody abscission","BP",1
"17322","GO:0099103",0.582465364456017,0.874826363772403,1,2,"channel activator activity","MF",1
"17323","GO:0099104",0.582465364456017,0.874826363772403,1,2,"potassium channel activator activity","MF",1
"13837","GO:0060244",0.582546527679693,0.874781919915468,1,2,"negative regulation of cell proliferation involved in contact inhibition","BP",1
"14611","GO:0061733",0.582548278558766,0.554799363136083,13,36,"peptide-lysine-N-acetyltransferase activity","MF",1
"11050","GO:0044301",0.582728242869975,0.874682370903417,1,2,"climbing fiber","CC",1
"268","GO:0000768",0.582817744455441,0.535449158503158,17,50,"syncytium formation by plasma membrane fusion","BP",1
"17927","GO:0140253",0.582817744455441,0.535449158503158,17,50,"cell-cell fusion","BP",1
"7444","GO:0031268",0.582826276698796,0.655257100790798,4,12,"pseudopodium organization","BP",1
"8208","GO:0032635",0.582841839210287,0.495968289128738,37,117,"interleukin-6 production","BP",1
"1509","GO:0003402",0.582864653571213,0.755652035708299,2,5,"planar cell polarity pathway involved in axis elongation","BP",1
"16167","GO:0072720",0.582891066675801,0.874593119126651,1,2,"response to dithiothreitol","BP",1
"7402","GO:0031166",0.582894889882358,0.660384256770937,4,11,"integral component of vacuolar membrane","CC",1
"7474","GO:0031310",0.582894889882358,0.660384256770937,4,11,"intrinsic component of vacuolar membrane","CC",1
"16688","GO:0097094",0.582935900345978,0.696725520415602,3,8,"craniofacial suture morphogenesis","BP",1
"8230","GO:0032665",0.582987513930884,0.874540228421234,1,2,"regulation of interleukin-21 production","BP",1
"8277","GO:0032745",0.582987513930884,0.874540228421234,1,2,"positive regulation of interleukin-21 production","BP",1
"10144","GO:0042168",0.583008556448776,0.566683021356392,10,33,"heme metabolic process","BP",1
"16677","GO:0097064",0.583108262340455,0.696567732762899,3,8,"ncRNA export from nucleus","BP",1
"7711","GO:0031748",0.583185159918732,0.654911432507316,4,12,"D1 dopamine receptor binding","MF",1
"20183","GO:1905152",0.583203065021602,0.874421959909621,1,2,"positive regulation of voltage-gated sodium channel activity","BP",1
"15112","GO:0070564",0.58328775994437,0.755301226076293,2,5,"positive regulation of vitamin D receptor signaling pathway","BP",1
"12172","GO:0047389",0.583309858561158,0.874363332484523,1,2,"glycerophosphocholine phosphodiesterase activity","MF",1
"19750","GO:1904305",0.583330462341607,0.874352019001297,1,2,"negative regulation of gastro-intestinal system smooth muscle contraction","BP",1
"19765","GO:1904348",0.583330462341607,0.874352019001297,1,2,"negative regulation of small intestine smooth muscle contraction","BP",1
"16371","GO:0090151",0.583419099298822,0.593466402124209,7,24,"establishment of protein localization to mitochondrial membrane","BP",1
"8985","GO:0034450",0.583421084980123,0.659881573738998,4,11,"ubiquitin-ubiquitin ligase activity","MF",1
"14255","GO:0060935",0.583472767194126,0.874273858212459,1,2,"cardiac fibroblast cell differentiation","BP",1
"14256","GO:0060936",0.583472767194126,0.874273858212459,1,2,"cardiac fibroblast cell development","BP",1
"14257","GO:0060938",0.583472767194126,0.874273858212459,1,2,"epicardium-derived cardiac fibroblast cell differentiation","BP",1
"14258","GO:0060939",0.583472767194126,0.874273858212459,1,2,"epicardium-derived cardiac fibroblast cell development","BP",1
"16192","GO:0080019",0.583529802733269,0.874242520927893,1,2,"fatty-acyl-CoA reductase (alcohol-forming) activity","MF",1
"17556","GO:0102965",0.583529802733269,0.874242520927893,1,2,"alcohol-forming fatty acyl-CoA reductase activity","MF",1
"14474","GO:0061443",0.583567985730252,0.874221538494572,1,2,"endocardial cushion cell differentiation","BP",1
"15722","GO:0071714",0.583655755798919,0.874173296547293,1,2,"icosanoid transmembrane transporter activity","MF",1
"16876","GO:0097468",0.58366274918408,0.63063847457576,5,15,"programmed cell death in response to reactive oxygen species","BP",1
"4409","GO:0009794",0.583773463862279,0.754898094961004,2,5,"regulation of mitotic cell cycle, embryonic","BP",1
"11393","GO:0045448",0.583773463862279,0.754898094961004,2,5,"mitotic cell cycle, embryonic","BP",1
"377","GO:0001097",0.583956281712642,0.874008006846237,1,2,"TFIIH-class transcription factor complex binding","MF",1
"5978","GO:0017146",0.583981079137629,0.754725638508013,2,5,"NMDA selective glutamate receptor complex","CC",1
"6206","GO:0019226",0.584101970613151,0.515157308714938,25,69,"transmission of nerve impulse","BP",1
"8147","GO:0032541",0.584136720480633,0.695625192243101,3,8,"cortical endoplasmic reticulum","CC",1
"4586","GO:0010522",0.584164628726673,0.51131850261609,26,77,"regulation of calcium ion transport into cytosol","BP",1
"12457","GO:0048520",0.584317819583652,0.629994303909029,5,15,"positive regulation of behavior","BP",1
"15697","GO:0071677",0.584392724740525,0.543706058006198,14,44,"positive regulation of mononuclear cell migration","BP",1
"8893","GO:0034274",0.584422698099845,0.75435853257679,2,5,"Atg12-Atg5-Atg16 complex","CC",1
"15056","GO:0070472",0.584521302782212,0.687377210906899,3,9,"regulation of uterine smooth muscle contraction","BP",1
"8037","GO:0032391",0.584628466617814,0.542049893291308,15,43,"photoreceptor connecting cilium","CC",1
"13827","GO:0060228",0.584684576310837,0.839361340979684,1,3,"phosphatidylcholine-sterol O-acyltransferase activator activity","MF",1
"15546","GO:0071458",0.584690395619097,0.754135821652475,2,5,"integral component of cytoplasmic side of endoplasmic reticulum membrane","CC",1
"13041","GO:0051139",0.584703476172853,0.695105017230952,3,8,"metal ion:proton antiporter activity","MF",1
"3576","GO:0007350",0.584761018934719,0.602366241766359,7,19,"blastoderm segmentation","BP",1
"1495","GO:0003356",0.58490147246531,0.653255644860216,4,12,"regulation of cilium beat frequency","BP",1
"1668","GO:0003990",0.585036307287742,0.873412600841329,1,2,"acetylcholinesterase activity","MF",1
"3123","GO:0006581",0.585036307287742,0.873412600841329,1,2,"acetylcholine catabolic process","BP",1
"16228","GO:0086009",0.585062283061786,0.577664893716352,9,26,"membrane repolarization","BP",1
"5046","GO:0014888",0.585078160146669,0.545266452601856,14,41,"striated muscle adaptation","BP",1
"1362","GO:0003138",0.585155782694585,0.873346601517606,1,2,"primary heart field specification","BP",1
"13696","GO:0060031",0.585155782694585,0.873346601517606,1,2,"mediolateral intercalation","BP",1
"14194","GO:0060775",0.585155782694585,0.873346601517606,1,2,"planar cell polarity pathway involved in gastrula mediolateral intercalation","BP",1
"15694","GO:0071674",0.585198724262224,0.492845768607947,38,118,"mononuclear cell migration","BP",1
"14848","GO:0070120",0.58525221157241,0.753667973712178,2,5,"ciliary neurotrophic factor-mediated signaling pathway","BP",1
"16498","GO:0090325",0.58538296261546,0.75355900519882,2,5,"regulation of locomotion involved in locomotory behavior","BP",1
"4258","GO:0009226",0.585466625640819,0.648519822355444,4,13,"nucleotide-sugar biosynthetic process","BP",1
"712","GO:0001967",0.585491016284626,0.632595360509886,5,14,"suckling behavior","BP",1
"9074","GO:0034657",0.585530842921798,0.7534357216538,2,5,"GID complex","CC",1
"7803","GO:0031990",0.585605561405637,0.873097899923315,1,2,"mRNA export from nucleus in response to heat stress","BP",1
"16115","GO:0072583",0.585606741986133,0.537690704728421,16,45,"clathrin-dependent endocytosis","BP",1
"19423","GO:1903671",0.585741247283747,0.636913534455922,5,13,"negative regulation of sprouting angiogenesis","BP",1
"13968","GO:0060421",0.585757496276504,0.55507775540451,12,35,"positive regulation of heart growth","BP",1
"19325","GO:1903463",0.585770378980321,0.873006670445155,1,2,"regulation of mitotic cell cycle DNA replication","BP",1
"4274","GO:0009258",0.585812133016348,0.872983550749343,1,2,"10-formyltetrahydrofolate catabolic process","BP",1
"4316","GO:0009397",0.585812133016348,0.872983550749343,1,2,"folic acid-containing compound catabolic process","BP",1
"10319","GO:0042560",0.585812133016348,0.872983550749343,1,2,"pteridine-containing compound catabolic process","BP",1
"20804","GO:1990776",0.585844440174437,0.610530690754,6,18,"response to angiotensin","BP",1
"17655","GO:0106300",0.585849480196798,0.753169940645055,2,5,"protein-DNA covalent cross-linking repair","BP",1
"11286","GO:0045144",0.585912185578788,0.652278500787887,4,12,"meiotic sister chromatid segregation","BP",1
"13067","GO:0051177",0.585912185578788,0.652278500787887,4,12,"meiotic sister chromatid cohesion","BP",1
"3248","GO:0006756",0.585949728016192,0.87290733966371,1,2,"AMP phosphorylation","BP",1
"12078","GO:0046940",0.585949728016192,0.87290733966371,1,2,"nucleoside monophosphate phosphorylation","BP",1
"13484","GO:0051973",0.585956956125486,0.565828495937896,10,31,"positive regulation of telomerase activity","BP",1
"3273","GO:0006801",0.586000325987639,0.533433670254982,16,51,"superoxide metabolic process","BP",1
"21246","GO:2000573",0.586095119540197,0.51365571754795,23,73,"positive regulation of DNA biosynthetic process","BP",1
"865","GO:0002220",0.586226903413889,0.738838826516273,2,6,"innate immune response activating cell surface receptor signaling pathway","BP",1
"17262","GO:0098982",0.586478917874848,0.53612249783782,17,44,"GABA-ergic synapse","CC",1
"16123","GO:0072595",0.586521527691373,0.546220592686098,13,41,"maintenance of protein localization in organelle","BP",1
"19232","GO:1903305",0.586524216014402,0.483530335697726,49,141,"regulation of regulated secretory pathway","BP",1
"16680","GO:0097067",0.586582706565665,0.693376331998623,3,8,"cellular response to thyroid hormone stimulus","BP",1
"7243","GO:0030868",0.586731988957609,0.872473385422512,1,2,"smooth endoplasmic reticulum membrane","CC",1
"18206","GO:1900141",0.586844221926196,0.872411030517846,1,2,"regulation of oligodendrocyte apoptotic process","BP",1
"8282","GO:0032757",0.58687980990902,0.545119296438828,13,42,"positive regulation of interleukin-8 production","BP",1
"7992","GO:0032332",0.58696314697415,0.612285428142049,6,17,"positive regulation of chondrocyte differentiation","BP",1
"3245","GO:0006751",0.587058414486853,0.738115394436063,2,6,"glutathione catabolic process","BP",1
"15990","GO:0072244",0.587215825860089,0.872204403780438,1,2,"metanephric glomerular epithelium development","BP",1
"14004","GO:0060465",0.587308254893164,0.872152969111906,1,2,"pharynx development","BP",1
"15908","GO:0072102",0.587314220461118,0.703812700348861,3,7,"glomerulus morphogenesis","BP",1
"19453","GO:1903729",0.587363229298089,0.650872956736561,4,12,"regulation of plasma membrane organization","BP",1
"6728","GO:0021985",0.587395024472942,0.872104669124645,1,2,"neurohypophysis development","BP",1
"7097","GO:0030504",0.587736589040652,0.8719144003757,1,2,"inorganic diphosphate transmembrane transporter activity","MF",1
"9195","GO:0035063",0.587761942047964,0.871900268686128,1,2,"nuclear speck organization","BP",1
"17233","GO:0098939",0.587969892151672,0.871784312077457,1,2,"dendritic transport of mitochondrion","BP",1
"14377","GO:0061152",0.58799448136054,0.871770595307309,1,2,"trachea submucosa development","BP",1
"14378","GO:0061153",0.58799448136054,0.871770595307309,1,2,"trachea gland development","BP",1
"20396","GO:1905603",0.588013710062114,0.69205592977563,3,8,"regulation of blood-brain barrier permeability","BP",1
"20401","GO:1905609",0.588024781762222,0.871753691046876,1,2,"positive regulation of smooth muscle cell-matrix adhesion","BP",1
"6159","GO:0019085",0.588189340901152,0.871661854981455,1,2,"early viral transcription","BP",1
"12021","GO:0046838",0.588202795253122,0.611050237847236,6,17,"phosphorylated carbohydrate dephosphorylation","BP",1
"11903","GO:0046573",0.588261769473423,0.871621418294535,1,2,"lactonohydrolase activity","MF",1
"17491","GO:0102007",0.588261769473423,0.871621418294535,1,2,"acyl-L-homoserine-lactone lactonohydrolase activity","MF",1
"15108","GO:0070560",0.588267555105968,0.871618187759639,1,2,"protein secretion by platelet","BP",1
"21521","GO:2001204",0.588330912446321,0.691762769941389,3,8,"regulation of osteoclast development","BP",1
"13130","GO:0051291",0.588355942108261,0.593863640537142,7,21,"protein heterooligomerization","BP",1
"14041","GO:0060532",0.588566979498472,0.871450911216349,1,2,"bronchus cartilage development","BP",1
"14375","GO:0061145",0.588566979498472,0.871450911216349,1,2,"lung smooth muscle development","BP",1
"3088","GO:0006544",0.588567701577382,0.645494740656897,4,13,"glycine metabolic process","BP",1
"16352","GO:0090116",0.588695979134814,0.750786975064974,2,5,"C-5 methylation of cytosine","BP",1
"7385","GO:0031119",0.588789791278238,0.736604791007039,2,6,"tRNA pseudouridine synthesis","BP",1
"8541","GO:0033185",0.588839162331374,0.836515336251135,1,3,"dolichol-phosphate-mannose synthase complex","CC",1
"5551","GO:0016272",0.588886869160163,0.727225927641022,2,7,"prefoldin complex","CC",1
"978","GO:0002418",0.589018072423755,0.604877465862421,6,19,"immune response to tumor cell","BP",1
"19702","GO:1904211",0.589024879685176,0.871194771954955,1,2,"membrane protein proteolysis involved in retrograde protein transport, ER to cytosol","BP",1
"3927","GO:0008441",0.58904178475315,0.871185308023624,1,2,"3'(2'),5'-bisphosphate nucleotidase activity","MF",1
"2254","GO:0004998",0.589051945927841,0.871179619251774,1,2,"transferrin receptor activity","MF",1
"21274","GO:2000630",0.589098403004474,0.691052739171877,3,8,"positive regulation of miRNA metabolic process","BP",1
"3284","GO:0006817",0.589117539822324,0.59108341456282,7,22,"phosphate ion transport","BP",1
"3771","GO:0008179",0.589133910962033,0.654396842423649,4,11,"adenylate cyclase binding","MF",1
"10167","GO:0042264",0.58914726860234,0.871126242935036,1,2,"peptidyl-aspartic acid hydroxylation","BP",1
"1353","GO:0003105",0.589218929006385,0.871086105043898,1,2,"negative regulation of glomerular filtration","BP",1
"15386","GO:0071133",0.589264214666914,0.871060734955166,1,2,"alpha9-beta1 integrin-ADAM8 complex","CC",1
"14921","GO:0070237",0.589278755110957,0.87105258822215,1,2,"positive regulation of activation-induced cell death of T cells","BP",1
"15438","GO:0071262",0.589367898085638,0.871002634387621,1,2,"regulation of translational initiation in response to starvation","BP",1
"15439","GO:0071264",0.589367898085638,0.871002634387621,1,2,"positive regulation of translational initiation in response to starvation","BP",1
"17998","GO:0140469",0.589367898085638,0.871002634387621,1,2,"GCN2-mediated signaling","BP",1
"2314","GO:0005131",0.589444895602008,0.750157420434406,2,5,"growth hormone receptor binding","MF",1
"11912","GO:0046596",0.589492955952859,0.553433694510943,11,36,"regulation of viral entry into host cell","BP",1
"18990","GO:1902803",0.589547085529225,0.750071433404795,2,5,"regulation of synaptic vesicle transport","BP",1
"1887","GO:0004435",0.589823109288345,0.612815453641521,6,16,"phosphatidylinositol phospholipase C activity","MF",1
"2018","GO:0004629",0.589823109288345,0.612815453641521,6,16,"phospholipase C activity","MF",1
"16944","GO:0097632",0.590361283002626,0.8704449396904,1,2,"extrinsic component of phagophore assembly site membrane","CC",1
"5677","GO:0016532",0.590382357668617,0.870433087832822,1,2,"superoxide dismutase copper chaperone activity","MF",1
"3141","GO:0006605",0.590434431404405,0.462288178836213,83,259,"protein targeting","BP",1
"19371","GO:1903567",0.590706990736837,0.870250415368478,1,2,"regulation of protein localization to ciliary membrane","BP",1
"16369","GO:0090149",0.590725958730777,0.870239735779059,1,2,"mitochondrial membrane fission","BP",1
"219","GO:0000455",0.590864478151519,0.734787027376318,2,6,"enzyme-directed rRNA pseudouridine synthesis","BP",1
"21525","GO:2001213",0.590909898091991,0.870136136320872,1,2,"negative regulation of vasculogenesis","BP",1
"15413","GO:0071219",0.590920506778781,0.477962240467237,48,153,"cellular response to molecule of bacterial origin","BP",1
"20849","GO:1990859",0.590931707763023,0.870123848258383,1,2,"cellular response to endothelin","BP",1
"6187","GO:0019202",0.590986058056912,0.870093222117598,1,2,"amino acid kinase activity","MF",1
"10226","GO:0042368",0.590997605149305,0.734670101628707,2,6,"vitamin D biosynthetic process","BP",1
"13198","GO:0051409",0.591040233122794,0.68126041098581,3,9,"response to nitrosative stress","BP",1
"94","GO:0000184",0.591046273905819,0.539149352356045,14,41,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1
"11083","GO:0044340",0.59136808316662,0.748535774018424,2,5,"canonical Wnt signaling pathway involved in regulation of cell proliferation","BP",1
"3263","GO:0006782",0.591458862623441,0.869826560582356,1,2,"protoporphyrinogen IX biosynthetic process","BP",1
"9633","GO:0035936",0.591628931360632,0.86973053727116,1,2,"testosterone secretion","BP",1
"21411","GO:2000843",0.591628931360632,0.86973053727116,1,2,"regulation of testosterone secretion","BP",1
"21412","GO:2000845",0.591628931360632,0.86973053727116,1,2,"positive regulation of testosterone secretion","BP",1
"4634","GO:0010615",0.591637309262309,0.86972580555612,1,2,"positive regulation of cardiac muscle adaptation","BP",1
"19205","GO:1903244",0.591637309262309,0.86972580555612,1,2,"positive regulation of cardiac muscle hypertrophy in response to stress","BP",1
"14222","GO:0060842",0.591642950261196,0.748303417526341,2,5,"arterial endothelial cell differentiation","BP",1
"17428","GO:0099565",0.591668476440519,0.499664635244193,29,82,"chemical synaptic transmission, postsynaptic","BP",1
"14918","GO:0070234",0.591685810939551,0.646667010132327,4,12,"positive regulation of T cell apoptotic process","BP",1
"9179","GO:0035022",0.591771279148346,0.688572079575865,3,8,"positive regulation of Rac protein signal transduction","BP",1
"2205","GO:0004915",0.591794552380791,0.869636971944228,1,2,"interleukin-6 receptor activity","MF",1
"6462","GO:0019981",0.591794552380791,0.869636971944228,1,2,"interleukin-6 binding","MF",1
"15871","GO:0072028",0.591879455979581,0.519709549949003,19,56,"nephron morphogenesis","BP",1
"14153","GO:0060715",0.59190387051537,0.869575185350268,1,2,"syncytiotrophoblast cell differentiation involved in labyrinthine layer development","BP",1
"8693","GO:0033683",0.591977325606234,0.680375203562414,3,9,"nucleotide-excision repair, DNA incision","BP",1
"7018","GO:0030296",0.59200995980102,0.604356523123224,6,18,"protein tyrosine kinase activator activity","MF",1
"20417","GO:1905663",0.592096466612588,0.869466274311789,1,2,"positive regulation of telomerase RNA reverse transcriptase activity","BP",1
"6444","GO:0019934",0.59212814791626,0.572231657525162,9,25,"cGMP-mediated signaling","BP",1
"17958","GO:0140333",0.592363080082381,0.658017417502871,4,10,"glycerophospholipid flippase activity","MF",1
"18357","GO:1901074",0.592370005578814,0.86931146856524,1,2,"regulation of engulfment of apoptotic cell","BP",1
"9162","GO:0034982",0.592549262869685,0.641589595292483,4,13,"mitochondrial protein processing","BP",1
"3485","GO:0007172",0.592592468919274,0.869185462406063,1,2,"signal complex assembly","BP",1
"5505","GO:0016185",0.592844735788386,0.747285770823091,2,5,"synaptic vesicle budding from presynaptic endocytic zone membrane","BP",1
"16588","GO:0090619",0.59293452562635,0.868991531324655,1,2,"meiotic spindle pole","CC",1
"5042","GO:0014878",0.592944364157038,0.868985949981597,1,2,"response to electrical stimulus involved in regulation of muscle adaptation","BP",1
"19450","GO:1903725",0.592948498853039,0.55868380253334,10,31,"regulation of phospholipid metabolic process","BP",1
"455","GO:0001560",0.592978531275906,0.868966565713976,1,2,"regulation of cell growth by extracellular stimulus","BP",1
"20258","GO:1905310",0.593045715346601,0.868928443161984,1,2,"regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis","BP",1
"20259","GO:1905312",0.593045715346601,0.868928443161984,1,2,"positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis","BP",1
"11876","GO:0046511",0.59313653474722,0.868876895279168,1,2,"sphinganine biosynthetic process","BP",1
"8105","GO:0032473",0.593215306996543,0.868832172337317,1,2,"cytoplasmic side of mitochondrial outer membrane","CC",1
"445","GO:0001544",0.593221013670666,0.868828931909167,1,2,"initiation of primordial ovarian follicle growth","BP",1
"18980","GO:1902748",0.593237252617684,0.868819710582075,1,2,"positive regulation of lens fiber cell differentiation","BP",1
"14217","GO:0060837",0.593247793492261,0.68719646804842,3,8,"blood vessel endothelial cell differentiation","BP",1
"17621","GO:0106137",0.593262951753706,0.868805116223416,1,2,"IkappaB kinase complex binding","MF",1
"6684","GO:0021889",0.593278151085126,0.657139237333902,4,10,"olfactory bulb interneuron differentiation","BP",1
"15521","GO:0071402",0.593332231364343,0.566259936508283,9,28,"cellular response to lipoprotein particle stimulus","BP",1
"16095","GO:0072554",0.593436607215376,0.868706465149583,1,2,"blood vessel lumenization","BP",1
"11067","GO:0044323",0.59345910305995,0.746764449143751,2,5,"retinoic acid-responsive element binding","MF",1
"17882","GO:0140058",0.593503296874661,0.565597643119613,10,26,"neuron projection arborization","BP",1
"8780","GO:0034080",0.593505167149795,0.732461262232578,2,6,"CENP-A containing chromatin assembly","BP",1
"14564","GO:0061641",0.593505167149795,0.732461262232578,2,6,"CENP-A containing chromatin organization","BP",1
"12407","GO:0048339",0.593610282969605,0.593479875448568,7,19,"paraxial mesoderm development","BP",1
"19009","GO:1902856",0.593668498120354,0.868574640677704,1,2,"negative regulation of non-motile cilium assembly","BP",1
"17414","GO:0099547",0.593672290697222,0.686800282637031,3,8,"regulation of translation at synapse, modulating synaptic transmission","BP",1
"17923","GO:0140243",0.593672290697222,0.686800282637031,3,8,"regulation of translation at synapse","BP",1
"10733","GO:0043375",0.593687632174085,0.868563758791454,1,2,"CD8-positive, alpha-beta T cell lineage commitment","BP",1
"9025","GO:0034516",0.593872625813205,0.868458513039771,1,2,"response to vitamin B6","BP",1
"19203","GO:1903242",0.593928246788185,0.686561246674336,3,8,"regulation of cardiac muscle hypertrophy in response to stress","BP",1
"1965","GO:0004550",0.593970369969584,0.614547549726713,5,17,"nucleoside diphosphate kinase activity","MF",1
"2980","GO:0006399",0.594032781099333,0.472217714251058,51,168,"tRNA metabolic process","BP",1
"8602","GO:0033344",0.594222692088163,0.530701309933952,15,45,"cholesterol efflux","BP",1
"10714","GO:0043323",0.594299067403791,0.868215651866673,1,2,"positive regulation of natural killer cell degranulation","BP",1
"3385","GO:0006983",0.594386033397065,0.644025201779394,4,12,"ER overload response","BP",1
"8530","GO:0033169",0.594485979219804,0.628336332111873,5,13,"histone H3-K9 demethylation","BP",1
"16544","GO:0090482",0.594664843092369,0.585456453085815,7,22,"vitamin transmembrane transporter activity","MF",1
"5158","GO:0015214",0.594671297914762,0.731429870025675,2,6,"pyrimidine nucleoside transmembrane transporter activity","MF",1
"16995","GO:0097750",0.594765713340455,0.86794949087732,1,2,"endosome membrane tubulation","BP",1
"12888","GO:0050890",0.594851055265342,0.455423142289791,96,270,"cognition","BP",1
"5441","GO:0016049",0.594852433794884,0.445051681155617,150,440,"cell growth","BP",1
"7294","GO:0030957",0.59485678483771,0.677645791829856,3,9,"Tat protein binding","MF",1
"18856","GO:1902442",0.594999650558597,0.867815901241223,1,2,"regulation of ripoptosome assembly involved in necroptotic process","BP",1
"18857","GO:1902443",0.594999650558597,0.867815901241223,1,2,"negative regulation of ripoptosome assembly involved in necroptotic process","BP",1
"8362","GO:0032885",0.595051516215259,0.546656109430921,12,34,"regulation of polysaccharide biosynthetic process","BP",1
"558","GO:0001756",0.595109256203299,0.518062504463109,19,53,"somitogenesis","BP",1
"13174","GO:0051354",0.595314945751087,0.584794620005638,7,22,"negative regulation of oxidoreductase activity","BP",1
"20436","GO:1905706",0.595318342646115,0.832001613979631,1,3,"regulation of mitochondrial ATP synthesis coupled proton transport","BP",1
