"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj"
"5144","GO:0015294",0.936447997546473,0.183702890910042,2,61,"solute:cation symporter activity","MF",1
"2252","GO:0005085",0.936883607551927,0.113344971199113,9,182,"guanyl-nucleotide exchange factor activity","MF",1
"7438","GO:0031348",0.937511990939916,0.124660839766858,6,166,"negative regulation of defense response","BP",1
"3249","GO:0006826",0.937628850125899,0.241686284970714,1,41,"iron ion transport","BP",1
"17222","GO:0099240",0.938092959202785,0.15498548762026,3,77,"intrinsic component of synaptic membrane","CC",1
"2563","GO:0005769",0.938906551790612,0.100931842463631,13,279,"early endosome","CC",1
"19951","GO:1905039",0.939196687296411,0.138080366172287,4,110,"carboxylic acid transmembrane transport","BP",1
"12791","GO:0050891",0.939268759477416,0.237220735072343,1,40,"multicellular organismal water homeostasis","BP",1
"8527","GO:0033344",0.939374832907815,0.236486246630557,1,43,"cholesterol efflux","BP",1
"15761","GO:0072073",0.939446876480875,0.137819151782211,4,102,"kidney epithelium development","BP",1
"9793","GO:0036473",0.939926729089366,0.15072113223777,3,90,"cell death in response to oxidative stress","BP",1
"3454","GO:0007188",0.940026678106305,0.127221288342115,5,131,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP",1
"17592","GO:0120013",0.94058269514795,0.23333563310218,1,41,"lipid transfer activity","MF",1
"19176","GO:1903532",0.940793387688169,0.101863939673005,11,248,"positive regulation of secretion by cell","BP",1
"876","GO:0002253",0.941106646904633,0.113586911337688,7,177,"activation of immune response","BP",1
"9204","GO:0035272",0.941140678166746,0.232394159460767,1,37,"exocrine system development","BP",1
"13838","GO:0060395",0.941193395661188,0.172440763500092,2,68,"SMAD protein signal transduction","BP",1
"17645","GO:0120161",0.941384880682313,0.13386206864738,4,113,"regulation of cold-induced thermogenesis","BP",1
"19327","GO:1903825",0.941626059014993,0.133449281517253,4,111,"organic acid transmembrane transport","BP",1
"11665","GO:0046173",0.941706656552684,0.229585138445532,1,45,"polyol biosynthetic process","BP",1
"6153","GO:0019228",0.941892881782326,0.230419428924571,1,36,"neuronal action potential","BP",1
"5318","GO:0015872",0.942059448345379,0.229103601128217,1,41,"dopamine transport","BP",1
"20952","GO:2000401",0.942169107785086,0.228379643816143,1,44,"regulation of lymphocyte migration","BP",1
"2322","GO:0005216",0.942229893456966,0.0960235569678117,13,275,"ion channel activity","MF",1
"14163","GO:0060976",0.942231401238988,0.17071241135518,2,58,"coronary vasculature development","BP",1
"3246","GO:0006821",0.942480491285504,0.16984203824244,2,62,"chloride transport","BP",1
"3499","GO:0007267",0.942526211750574,0.0736692072307057,67,1182,"cell-cell signaling","BP",1
"17463","GO:0106106",0.943306214350583,0.13017190969082,4,114,"cold-induced thermogenesis","BP",1
"416","GO:0001505",0.943452525494398,0.102760671616512,9,200,"regulation of neurotransmitter levels","BP",1
"5301","GO:0015849",0.943536641102008,0.102472980723169,9,220,"organic acid transport","BP",1
"1766","GO:0004252",0.943654921148174,0.166173448766672,2,80,"serine-type endopeptidase activity","MF",1
"15886","GO:0072329",0.944468132578909,0.140943600707419,3,105,"monocarboxylic acid catabolic process","BP",1
"2354","GO:0005272",0.944761974724365,0.222080401244886,1,36,"sodium channel activity","MF",1
"15972","GO:0072577",0.945253957698251,0.219812521253007,1,41,"endothelial cell apoptotic process","BP",1
"17647","GO:0120163",0.945369971939817,0.219471487160975,1,41,"negative regulation of cold-induced thermogenesis","BP",1
"11404","GO:0045682",0.945385568736682,0.219285288291754,1,42,"regulation of epidermis development","BP",1
"5141","GO:0015291",0.945989540624021,0.10550606113751,7,165,"secondary active transmembrane transporter activity","MF",1
"10903","GO:0044088",0.94601167075634,0.217307422471598,1,43,"regulation of vacuole organization","BP",1
"4244","GO:0009306",0.946578587068112,0.0880426892813295,14,301,"protein secretion","BP",1
"9361","GO:0035592",0.946578587068112,0.0880426892813295,14,301,"establishment of protein localization to extracellular region","BP",1
"4482","GO:0010332",0.946691204713475,0.21517069068946,1,44,"response to gamma radiation","BP",1
"7581","GO:0031638",0.946906002704677,0.213980609060388,1,49,"zymogen activation","BP",1
"12749","GO:0050830",0.947935224023807,0.210640216527037,1,52,"defense response to Gram-positive bacterium","BP",1
"1982","GO:0004620",0.947990169180517,0.156431279441129,2,70,"phospholipase activity","MF",1
"11731","GO:0046395",0.948140714386801,0.106116865679101,6,177,"carboxylic acid catabolic process","BP",1
"15464","GO:0071526",0.948171062874809,0.211616747000992,1,38,"semaphorin-plexin signaling pathway","BP",1
"20421","GO:1990204",0.948658819931792,0.153687753288273,2,104,"oxidoreductase complex","CC",1
"73","GO:0000149",0.948848356663152,0.119623921752675,4,106,"SNARE binding","MF",1
"436","GO:0001540",0.94926504702507,0.207029866482716,1,48,"amyloid-beta binding","MF",1
"6825","GO:0030104",0.949340370098419,0.207248081450472,1,44,"water homeostasis","BP",1
"13836","GO:0060393",0.949609928919155,0.206433926216305,1,44,"regulation of pathway-restricted SMAD protein phosphorylation","BP",1
"10198","GO:0042471",0.949819916166154,0.130089726572071,3,91,"ear morphogenesis","BP",1
"12814","GO:0050919",0.949897290885483,0.206577902721939,1,37,"negative chemotaxis","BP",1
"8141","GO:0032649",0.949925214373384,0.151660103954896,2,73,"regulation of interferon-gamma production","BP",1
"15578","GO:0071692",0.949979548609135,0.0829656151705086,14,304,"protein localization to extracellular region","BP",1
"14111","GO:0060840",0.950008669640523,0.129924322297207,3,84,"artery development","BP",1
"12761","GO:0050854",0.950139915331686,0.204828780038975,1,44,"regulation of antigen receptor-mediated signaling pathway","BP",1
"3274","GO:0006874",0.950719011324124,0.0818191662992924,14,315,"cellular calcium ion homeostasis","BP",1
"10656","GO:0043388",0.950726080882722,0.202816136278789,1,46,"positive regulation of DNA binding","BP",1
"20775","GO:2000144",0.950872292523095,0.202483187724297,1,45,"positive regulation of DNA-templated transcription, initiation","BP",1
"8183","GO:0032722",0.950876193143632,0.202049390437148,1,49,"positive regulation of chemokine production","BP",1
"1180","GO:0002763",0.951007967081512,0.202186961443186,1,44,"positive regulation of myeloid leukocyte differentiation","BP",1
"5396","GO:0016054",0.951324152054873,0.100458403667743,6,179,"organic acid catabolic process","BP",1
"5738","GO:0016763",0.951428976531674,0.200563247585247,1,47,"pentosyltransferase activity","MF",1
"13535","GO:0055074",0.951514332385253,0.0794337549110013,15,333,"calcium ion homeostasis","BP",1
"5460","GO:0016197",0.951526069652934,0.089641738025209,9,211,"endosomal transport","BP",1
"11165","GO:0045087",0.951679392572218,0.0739998766200013,21,462,"innate immune response","BP",1
"3419","GO:0007140",0.95170044742374,0.200067920935121,1,44,"male meiotic nuclear division","BP",1
"5736","GO:0016757",0.951767841597854,0.09202999510921,8,198,"glycosyltransferase activity","MF",1
"5164","GO:0015370",0.952636573127214,0.197436441893088,1,42,"solute:sodium symporter activity","MF",1
"6145","GO:0019217",0.952726689643395,0.144750918691716,2,76,"regulation of fatty acid metabolic process","BP",1
"7989","GO:0032421",0.952732880524077,0.196889209690597,1,44,"stereocilium bundle","CC",1
"6774","GO:0030003",0.95344271122449,0.0709250410033291,22,467,"cellular cation homeostasis","BP",1
"649","GO:0001892",0.953450902269154,0.122333668533917,3,90,"embryonic placenta development","BP",1
"15285","GO:0071214",0.953972938188295,0.0832698606820071,10,244,"cellular response to abiotic stimulus","BP",1
"17414","GO:0104004",0.953972938188295,0.0832698606820071,10,244,"cellular response to environmental stimulus","BP",1
"6741","GO:0022843",0.954047021378364,0.121238841777188,3,84,"voltage-gated cation channel activity","MF",1
"13738","GO:0060260",0.954486315328418,0.19110664391452,1,47,"regulation of transcription initiation from RNA polymerase II promoter","BP",1
"11944","GO:0046873",0.95452810223345,0.0762032306209529,14,284,"metal ion transmembrane transporter activity","MF",1
"12687","GO:0050727",0.955254926867747,0.0833737936099867,9,236,"regulation of inflammatory response","BP",1
"4384","GO:0009897",0.955258034447687,0.0811603567783461,10,252,"external side of plasma membrane","CC",1
"121","GO:0000266",0.955294590491777,0.188898668041298,1,44,"mitochondrial fission","BP",1
"11966","GO:0046903",0.955407829928526,0.0620497962823238,39,747,"secretion","BP",1
"5731","GO:0016747",0.955451467796736,0.0890329538552343,7,187,"acyltransferase activity, transferring groups other than amino-acyl groups","MF",1
"6736","GO:0022836",0.956132337634818,0.0821098141064761,9,205,"gated channel activity","MF",1
"1900","GO:0004497",0.956297404469191,0.184866913558743,1,53,"monooxygenase activity","MF",1
"17747","GO:0140110",0.956326096192816,0.0555527682206506,82,1422,"transcription regulator activity","MF",1
"8273","GO:0032868",0.956356348813469,0.0816986133166842,9,211,"response to insulin","BP",1
"20715","GO:2000027",0.957013583521169,0.114560688050592,3,90,"regulation of animal organ morphogenesis","BP",1
"18944","GO:1903053",0.957250373152478,0.183201838341173,1,40,"regulation of extracellular matrix organization","BP",1
"10193","GO:0042461",0.957303128901669,0.182526079821151,1,44,"photoreceptor cell development","BP",1
"7132","GO:0030695",0.957402843578413,0.0666766266077492,20,374,"GTPase regulator activity","MF",1
"13970","GO:0060589",0.957402843578413,0.0666766266077492,20,374,"nucleoside-triphosphatase regulator activity","MF",1
"989","GO:0002444",0.957703428777337,0.132410102735743,2,77,"myeloid leukocyte mediated immunity","BP",1
"12364","GO:0048525",0.957763624396977,0.132297886780671,2,76,"negative regulation of viral process","BP",1
"3602","GO:0007601",0.957790139886995,0.112634215004003,3,98,"visual perception","BP",1
"3254","GO:0006836",0.957988237796999,0.0815855588402356,8,188,"neurotransmitter transport","BP",1
"6771","GO:0023061",0.958264922479182,0.0653427993977757,20,417,"signal release","BP",1
"8132","GO:0032637",0.958277570719381,0.178630079961898,1,52,"interleukin-8 production","BP",1
"8158","GO:0032677",0.958277570719381,0.178630079961898,1,52,"regulation of interleukin-8 production","BP",1
"16359","GO:0090329",0.95830201643195,0.178903069413636,1,48,"regulation of DNA-templated DNA replication","BP",1
"12816","GO:0050921",0.958661818330632,0.110635553884119,3,101,"positive regulation of chemotaxis","BP",1
"11081","GO:0044773",0.958723421771141,0.129963042317324,2,74,"mitotic DNA damage checkpoint signaling","BP",1
"10931","GO:0044242",0.958733367912688,0.0871152721050989,6,175,"cellular lipid catabolic process","BP",1
"5730","GO:0016746",0.958792666848975,0.0800698759921615,8,208,"acyltransferase activity","MF",1
"399","GO:0001217",0.959524635158785,0.0710409287892271,12,266,"DNA-binding transcription repressor activity","MF",1
"11326","GO:0045576",0.959780565502353,0.173935969855374,1,50,"mast cell activation","BP",1
"12884","GO:0051047",0.959907586055768,0.0718950643398358,11,261,"positive regulation of secretion","BP",1
"7591","GO:0031648",0.959927262280196,0.173638603190405,1,48,"protein destabilization","BP",1
"6107","GO:0019098",0.960460560960725,0.171991818006062,1,47,"reproductive behavior","BP",1
"5234","GO:0015711",0.96052459150292,0.0746605305060941,9,226,"organic anion transport","BP",1
"14577","GO:0061912",0.960525341165936,0.12538974359943,2,74,"selective autophagy","BP",1
"8327","GO:0032940",0.960739240919981,0.0562296555094791,34,665,"secretion by cell","BP",1
"3646","GO:0008038",0.960911144999673,0.171184714166325,1,41,"neuron recognition","BP",1
"343","GO:0000977",0.961202240669697,0.0516107631391918,58,1032,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",1
"5411","GO:0016079",0.961737277364185,0.0936019333125751,4,110,"synaptic vesicle exocytosis","BP",1
"2163","GO:0004896",0.961890048328025,0.166928001607363,1,51,"cytokine receptor activity","MF",1
"13832","GO:0060389",0.962130393938012,0.166391220603833,1,48,"pathway-restricted SMAD protein phosphorylation","BP",1
"11524","GO:0045921",0.96213620874303,0.121257439841321,2,74,"positive regulation of exocytosis","BP",1
"12979","GO:0051216",0.962153175094579,0.0810106292899604,6,153,"cartilage development","BP",1
"11978","GO:0046928",0.962407361309068,0.102520273400011,3,90,"regulation of neurotransmitter secretion","BP",1
"11443","GO:0045765",0.962870830260914,0.0707166417904762,9,224,"regulation of angiogenesis","BP",1
"17726","GO:0140056",0.963161474297653,0.118726680951113,2,71,"organelle localization by membrane tethering","BP",1
"5143","GO:0015293",0.963298646106119,0.100368302955494,3,95,"symporter activity","MF",1
"8424","GO:0033108",0.963392651362371,0.160298238014848,1,85,"mitochondrial respiratory chain complex assembly","BP",1
"4726","GO:0010827",0.963922106488484,0.116788553229323,2,70,"regulation of glucose transmembrane transport","BP",1
"13878","GO:0060443",0.964155741779758,0.159898993067487,1,45,"mammary gland morphogenesis","BP",1
"12830","GO:0050953",0.964164093984797,0.0982601706027431,3,101,"sensory perception of light stimulus","BP",1
"12399","GO:0048599",0.964296320852586,0.159226905321804,1,47,"oocyte development","BP",1
"19174","GO:1903530",0.964736051708112,0.0544469372132408,23,480,"regulation of secretion by cell","BP",1
"2640","GO:0005886",0.964799607177012,0.0419295960470264,205,3359,"plasma membrane","CC",1
"1484","GO:0003407",0.965413324405619,0.155524979259566,1,46,"neural retina development","BP",1
"8968","GO:0034599",0.965506874576615,0.0661863895334417,9,234,"cellular response to oxidative stress","BP",1
"8266","GO:0032835",0.965512832205844,0.155610423873951,1,42,"glomerulus development","BP",1
"19058","GO:1903305",0.966379400990907,0.0775151656373302,5,137,"regulation of regulated secretory pathway","BP",1
"6379","GO:0019905",0.966393076909516,0.110240709533589,2,71,"syntaxin binding","MF",1
"5129","GO:0015267",0.966609266313458,0.0585356713561936,13,298,"channel activity","MF",1
"6728","GO:0022803",0.966609266313458,0.0585356713561936,13,298,"passive transmembrane transporter activity","MF",1
"11401","GO:0045670",0.96664989018014,0.151182398679921,1,47,"regulation of osteoclast differentiation","BP",1
"11082","GO:0044774",0.966659155610988,0.109277312300184,2,78,"mitotic DNA integrity checkpoint signaling","BP",1
"3938","GO:0008528",0.966939554953764,0.149559111000261,1,55,"G protein-coupled peptide receptor activity","MF",1
"18282","GO:1901342",0.967314076685939,0.063119936093984,9,227,"regulation of vasculature development","BP",1
"8188","GO:0032729",0.967761586399415,0.146990220361793,1,51,"positive regulation of interferon-gamma production","BP",1
"3275","GO:0006875",0.9680814300654,0.0521480690851064,18,410,"cellular metal ion homeostasis","BP",1
"18399","GO:1901657",0.968305957935506,0.144403993112134,1,62,"glycosyl compound metabolic process","BP",1
"5152","GO:0015318",0.969373953147701,0.0481942496889991,22,469,"inorganic molecular entity transmembrane transporter activity","MF",1
"11973","GO:0046916",0.969593011107536,0.101196778933669,2,85,"cellular transition metal ion homeostasis","BP",1
"15303","GO:0071241",0.96959756053117,0.0709044690931344,5,153,"cellular response to inorganic substance","BP",1
"8115","GO:0032609",0.969602449447288,0.101253920087004,2,82,"interferon-gamma production","BP",1
"20773","GO:2000142",0.969837410921991,0.139609224618567,1,52,"regulation of DNA-templated transcription, initiation","BP",1
"3720","GO:0008173",0.970058153109671,0.138499408920866,1,57,"RNA methyltransferase activity","MF",1
"8797","GO:0034219",0.970095885121045,0.0845493301987112,3,97,"carbohydrate transmembrane transport","BP",1
"14041","GO:0060711",0.970698909753528,0.136680472163291,1,50,"labyrinthine layer development","BP",1
"10199","GO:0042472",0.970995394194098,0.0976366159718593,2,76,"inner ear morphogenesis","BP",1
"10604","GO:0043299",0.971088423192261,0.134935388348926,1,55,"leukocyte degranulation","BP",1
"6702","GO:0022406",0.971149811143593,0.0972124906178948,2,76,"membrane docking","BP",1
"6973","GO:0030316",0.9713852489648,0.0965977096365133,2,75,"osteoclast differentiation","BP",1
"19161","GO:1903510",0.972048225873149,0.131882923320149,1,49,"mucopolysaccharide metabolic process","BP",1
"2465","GO:0005576",0.973065776798698,0.0364408997067424,58,1235,"extracellular region","CC",1
"3760","GO:0008236",0.973131558742838,0.091288832032604,2,93,"serine-type peptidase activity","MF",1
"11471","GO:0045824",0.973388166313061,0.126448801450621,1,57,"negative regulation of innate immune response","BP",1
"6751","GO:0022890",0.973687127446499,0.0442356017413706,17,382,"inorganic cation transmembrane transporter activity","MF",1
"15927","GO:0072503",0.973886979034867,0.0459429774069106,14,336,"cellular divalent inorganic cation homeostasis","BP",1
"5932","GO:0017157",0.974092857088036,0.0552868403563045,7,187,"regulation of exocytosis","BP",1
"8098","GO:0032589",0.97444133008388,0.123140828781816,1,48,"neuron projection membrane","CC",1
"3988","GO:0008643",0.97447136367035,0.0661212676056597,4,123,"carbohydrate transport","BP",1
"2344","GO:0005249",0.974662325983708,0.122314506408856,1,48,"voltage-gated potassium channel activity","MF",1
"8035","GO:0032481",0.975176237306283,0.119973427501973,1,54,"positive regulation of type I interferon production","BP",1
"4556","GO:0010565",0.975250661196719,0.0718843907324071,3,111,"regulation of cellular ketone metabolic process","BP",1
"4275","GO:0009411",0.975264363280361,0.0642652890090279,4,131,"response to UV","BP",1
"10068","GO:0042180",0.975442328967644,0.0588169639430505,5,166,"cellular ketone metabolic process","BP",1
"17823","GO:0140375",0.975995242641118,0.116607628865756,1,59,"immune receptor activity","MF",1
"10048","GO:0042147",0.976586592137246,0.081817091508073,2,80,"retrograde transport, endosome to Golgi","BP",1
"403","GO:0001227",0.976980058279111,0.0436134591265013,11,264,"DNA-binding transcription repressor activity, RNA polymerase II-specific","MF",1
"497","GO:0001659",0.977451239442607,0.0593069318700622,4,135,"temperature homeostasis","BP",1
"5517","GO:0016298",0.977545451773925,0.0789038493987756,2,86,"lipase activity","MF",1
"11185","GO:0045123",0.977825637771374,0.10969820141776,1,57,"cellular extravasation","BP",1
"16327","GO:0090288",0.97817908721332,0.0772538649791324,2,78,"negative regulation of cellular response to growth factor stimulus","BP",1
"19949","GO:1905037",0.978333045030279,0.0642710805137112,3,108,"autophagosome organization","BP",1
"5938","GO:0017171",0.978835084146226,0.07493396282355,2,97,"serine hydrolase activity","MF",1
"2453","GO:0005539",0.979113216416378,0.0555251559202053,4,134,"glycosaminoglycan binding","MF",1
"17713","GO:0140029",0.979126261428279,0.0743988248215022,2,81,"exocytic process","BP",1
"15929","GO:0072507",0.979146169756573,0.0367707234637329,15,360,"divalent inorganic cation homeostasis","BP",1
"11152","GO:0045055",0.979691739697365,0.0427052764124477,8,209,"regulated exocytosis","BP",1
"3565","GO:0007492",0.980936433039216,0.0974552553355843,1,56,"endoderm development","BP",1
"10126","GO:0042330",0.981500319582846,0.0311663261773916,19,423,"taxis","BP",1
"11989","GO:0046943",0.98163862807174,0.055785507027526,3,112,"carboxylic acid transmembrane transporter activity","MF",1
"3757","GO:0008233",0.981957153198691,0.0312232285041278,17,406,"peptidase activity","MF",1
"5379","GO:0016021",0.982235518712493,0.0218033466838509,178,3175,"integral component of membrane","CC",1
"5387","GO:0016042",0.982398277951035,0.0374594020782369,8,246,"lipid catabolic process","BP",1
"6521","GO:0021675",0.98247622443275,0.0912242645906628,1,55,"nerve development","BP",1
"2381","GO:0005342",0.982497673927479,0.0535401584658389,3,113,"organic acid transmembrane transporter activity","MF",1
"3922","GO:0008509",0.982606187823325,0.0387607365671006,7,199,"anion transmembrane transporter activity","MF",1
"2919","GO:0006367",0.98275181027697,0.0896349427730671,1,66,"transcription initiation from RNA polymerase II promoter","BP",1
"13184","GO:0051588",0.9830128127411,0.0522852394057639,3,105,"regulation of neurotransmitter transport","BP",1
"11988","GO:0046942",0.983067400566802,0.0398286164912825,6,186,"carboxylic acid transport","BP",1
"14367","GO:0061448",0.983192632223575,0.0360282633543552,8,214,"connective tissue development","BP",1
"14656","GO:0062197",0.983195097987772,0.0336167079436869,10,277,"cellular response to chemical stress","BP",1
"15442","GO:0071482",0.98384772083624,0.0599241430085325,2,92,"cellular response to light stimulus","BP",1
"7439","GO:0031349",0.984050085115207,0.0402789324936041,5,173,"positive regulation of defense response","BP",1
"3601","GO:0007600",0.984401609959234,0.0286245441710356,14,368,"sensory perception","BP",1
"11695","GO:0046324",0.984849951897679,0.0812086193411377,1,56,"regulation of glucose import","BP",1
"5035","GO:0015075",0.984945571237002,0.0242301534613486,25,553,"ion transmembrane transporter activity","MF",1
"3816","GO:0008324",0.985105155942534,0.025802027874041,18,420,"cation transmembrane transporter activity","MF",1
"7802","GO:0032103",0.98531853895462,0.029728303459653,10,283,"positive regulation of response to external stimulus","BP",1
"7354","GO:0031224",0.985434586326568,0.017951525780008,182,3262,"intrinsic component of membrane","CC",1
"2650","GO:0005902",0.985445411762912,0.0550193310692696,2,86,"microvillus","CC",1
"9538","GO:0035904",0.985802907637238,0.0771888375608973,1,54,"aorta development","BP",1
"12883","GO:0051046",0.98590347811811,0.0231911186042714,23,514,"regulation of secretion","BP",1
"16993","GO:0098802",0.986095421612424,0.0390044204814957,4,134,"plasma membrane signaling receptor complex","CC",1
"15439","GO:0071479",0.986182387943232,0.0751481053615377,1,64,"cellular response to ionizing radiation","BP",1
"3316","GO:0006935",0.987669176285978,0.0216549232282879,18,418,"chemotaxis","BP",1
"12538","GO:0048871",0.987792416712905,0.0220879393620147,16,382,"multicellular organismal homeostasis","BP",1
"12685","GO:0050709",0.988030813090024,0.0669141170309394,1,65,"negative regulation of protein secretion","BP",1
"12492","GO:0048771",0.988114178500165,0.03399080004297,4,137,"tissue remodeling","BP",1
"3740","GO:0008201",0.988262742146644,0.0457816254440059,2,96,"heparin binding","MF",1
"6895","GO:0030203",0.988821285097377,0.063374515045814,1,63,"glycosaminoglycan metabolic process","BP",1
"3735","GO:0008194",0.98904513780655,0.0432131105844086,2,94,"UDP-glycosyltransferase activity","MF",1
"5762","GO:0016798",0.989213059127093,0.042606184584357,2,98,"hydrolase activity, acting on glycosyl bonds","MF",1
"3989","GO:0008645",0.989213834837585,0.0426997485020461,2,90,"hexose transmembrane transport","BP",1
"19748","GO:1904659",0.989213834837585,0.0426997485020461,2,90,"glucose transmembrane transport","BP",1
"3253","GO:0006835",0.989496633813809,0.0601700375889525,1,66,"dicarboxylic acid transport","BP",1
"11166","GO:0045088",0.989553033794296,0.0302702995461653,4,155,"regulation of innate immune response","BP",1
"6747","GO:0022857",0.989646305609204,0.0160224100875853,34,735,"transmembrane transporter activity","MF",1
"5252","GO:0015749",0.990597058539377,0.0379880589567812,2,92,"monosaccharide transmembrane transport","BP",1
"887","GO:0002274",0.990869891998049,0.0268732711139565,4,159,"myeloid leukocyte activation","BP",1
"16447","GO:0090630",0.990978891046354,0.036758497102949,2,85,"activation of GTPase activity","BP",1
"11934","GO:0046849",0.991386066975168,0.0511881957014606,1,66,"bone remodeling","BP",1
"22","GO:0000045",0.991498035553953,0.0347904604706451,2,100,"autophagosome assembly","BP",1
"7066","GO:0030546",0.991625989895417,0.0211384202884415,6,247,"signaling receptor activator activity","MF",1
"8157","GO:0032675",0.991646844199442,0.0342120878152615,2,107,"regulation of interleukin-6 production","BP",1
"3979","GO:0008625",0.99213490210555,0.0474081877489022,1,71,"extrinsic apoptotic signaling pathway via death domain receptors","BP",1
"1935","GO:0004553",0.992193664617666,0.0471767703164555,1,68,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",1
"2321","GO:0005215",0.992331989598964,0.0118005209891237,38,816,"transporter activity","MF",1
"6072","GO:0018958",0.992397211944209,0.0460170726738719,1,76,"phenol-containing compound metabolic process","BP",1
"20876","GO:2000300",0.992511362557116,0.0456793057297648,1,64,"regulation of synaptic vesicle exocytosis","BP",1
"3325","GO:0006952",0.992728702043069,0.0108760311006209,45,989,"defense response","BP",1
"2271","GO:0005125",0.993314255307833,0.041122277914636,1,99,"cytokine activity","MF",1
"2719","GO:0006022",0.993336526578657,0.0413383594146971,1,72,"aminoglycan metabolic process","BP",1
"8131","GO:0032635",0.993355399189406,0.0281048579201013,2,111,"interleukin-6 production","BP",1
"346","GO:0000981",0.993746499158435,0.00932153317000657,48,959,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1
"8993","GO:0034644",0.99396487589518,0.0379969028624264,1,78,"cellular response to UV","BP",1
"3327","GO:0006954",0.993999032203355,0.0110434021178418,18,482,"inflammatory response","BP",1
"2353","GO:0005267",0.994232767346154,0.0366928206005118,1,71,"potassium channel activity","MF",1
"9849","GO:0038023",0.994385767245763,0.00987886012261475,22,512,"signaling receptor activity","MF",1
"13643","GO:0060089",0.994385767245763,0.00987886012261475,22,512,"molecular transducer activity","MF",1
"14604","GO:0062014",0.994478708111655,0.0352525847858689,1,81,"negative regulation of small molecule metabolic process","BP",1
"5737","GO:0016758",0.994692114030242,0.0189587616944749,3,133,"hexosyltransferase activity","MF",1
"11694","GO:0046323",0.99487143199414,0.0332807679439247,1,71,"glucose import","BP",1
"2339","GO:0005244",0.995244262307132,0.0172459343928895,3,124,"voltage-gated ion channel activity","MF",1
"6733","GO:0022832",0.995459307538423,0.016554035916452,3,125,"voltage-gated channel activity","MF",1
"1513","GO:0003700",0.995741170213418,0.0064069265988814,50,1007,"DNA-binding transcription factor activity","MF",1
"7065","GO:0030545",0.995949327470186,0.0109594508128987,6,264,"signaling receptor regulator activity","MF",1
"6394","GO:0019955",0.996173110887678,0.0258973264976975,1,86,"cytokine binding","MF",1
"15438","GO:0071478",0.996721532807404,0.0123625484591832,3,147,"cellular response to radiation","BP",1
"3452","GO:0007186",0.996906181729502,0.00625178972808814,15,420,"G protein-coupled receptor signaling pathway","BP",1
"7437","GO:0031347",0.997077798572984,0.00604714231946965,14,415,"regulation of defense response","BP",1
"3269","GO:0006865",0.997135924679191,0.0135509820868105,2,114,"amino acid transport","BP",1
"7184","GO:0030880",0.997407673744501,0.0185657529377433,1,97,"RNA polymerase complex","CC",1
"2179","GO:0004930",0.997554000681522,0.0082949909838799,4,176,"G protein-coupled receptor activity","MF",1
"18416","GO:1901681",0.99758788001428,0.00817985899248746,4,187,"sulfur compound binding","MF",1
"3605","GO:0007605",0.997704344215487,0.011103243380728,2,141,"sensory perception of sound","BP",1
"12185","GO:0048018",0.998839512117856,0.00419887320261442,4,239,"receptor ligand activity","MF",1
"3551","GO:0007411",0.999016093667334,0.00327752692036729,5,192,"axon guidance","BP",1
"16739","GO:0097485",0.999016093667334,0.00327752692036729,5,192,"neuron projection guidance","BP",1
"12831","GO:0050954",0.999291045374518,0.00390744521123011,2,160,"sensory perception of mechanical stimulus","BP",1
"2641","GO:0005887",0.999687323491352,0.000566005544878146,34,798,"integral component of plasma membrane","CC",1
"2161","GO:0004888",0.999762723523416,0.000601455110995925,12,395,"transmembrane signaling receptor activity","MF",1
"7356","GO:0031226",0.999790696064805,0.000379043310721653,36,853,"intrinsic component of plasma membrane","CC",1
"17893","GO:0140682",0.999999999936654,0.854915559936064,0,2,"histone H3-di/monomethyl-lysine-4 FAD-dependent demethylase activity","MF",1
"4763","GO:0010877",0.999999999942095,0.876703990964194,0,2,"lipid transport involved in lipid storage","BP",1
"8574","GO:0033565",0.999999999942978,0.868099163250173,0,2,"ESCRT-0 complex","CC",1
"1538","GO:0003796",0.999999999943952,0.884746062945103,0,3,"lysozyme activity","MF",1
"20543","GO:1990604",0.999999999945673,0.785665895008563,0,3,"IRE1-TRAF2-ASK1 complex","CC",1
"3486","GO:0007231",0.999999999946159,0.778035369093166,0,3,"osmosensory signaling pathway","BP",1
"15838","GO:0072205",0.999999999946327,0.777328052405874,0,4,"metanephric collecting duct development","BP",1
"9881","GO:0038095",0.999999999949102,0.840800367763803,0,3,"Fc-epsilon receptor signaling pathway","BP",1
"18128","GO:1900451",0.999999999950151,0.790099417026301,0,3,"positive regulation of glutamate receptor signaling pathway","BP",1
"8580","GO:0033577",0.999999999950185,0.898454955623232,0,2,"protein glycosylation in endoplasmic reticulum","BP",1
"6259","GO:0019563",0.99999999995043,0.904931877550943,0,2,"glycerol catabolic process","BP",1
"9255","GO:0035373",0.999999999950681,0.794505041923921,0,3,"chondroitin sulfate proteoglycan binding","MF",1
"16483","GO:0090725",0.999999999950718,0.845517283555431,0,3,"peripheral region of growth cone","CC",1
"710","GO:0001971",0.999999999950895,0.929646922302165,0,2,"negative regulation of activation of membrane attack complex","BP",1
